created_at,entry_id,field1,field2,field3,latitude,longitude,elevation,status
2026-05-21T22:49:42+00:00,13972,16.00000,31.20000,75.80000,,,,
2026-05-21T22:50:11+00:00,13973,27.00000,31.30000,75.80000,,,,
2026-05-21T22:50:29+00:00,13974,12.00000,31.30000,75.80000,,,,
2026-05-21T22:50:56+00:00,13975,15.00000,31.30000,76.00000,,,,
2026-05-21T22:51:26+00:00,13976,17.00000,31.30000,76.60000,,,,
2026-05-21T22:51:41+00:00,13977,12.00000,31.30000,76.40000,,,,
2026-05-21T22:52:11+00:00,13978,14.00000,31.40000,76.50000,,,,
2026-05-21T22:52:41+00:00,13979,17.00000,31.40000,76.50000,,,,
2026-05-21T22:52:56+00:00,13980,25.00000,31.50000,76.50000,,,,
2026-05-21T22:53:11+00:00,13981,11.00000,31.50000,76.10000,,,,
2026-05-21T22:53:41+00:00,13982,12.00000,31.50000,75.80000,,,,
2026-05-21T22:53:57+00:00,13983,18.00000,31.50000,75.90000,,,,
2026-05-21T22:54:26+00:00,13984,19.00000,31.60000,76.00000,,,,
2026-05-21T22:54:42+00:00,13985,18.00000,31.60000,76.20000,,,,
2026-05-21T22:55:14+00:00,13986,14.00000,31.60000,75.70000,,,,
2026-05-21T22:55:41+00:00,13987,15.00000,31.70000,75.30000,,,,
2026-05-21T22:55:57+00:00,13988,26.00000,31.70000,75.10000,,,,
2026-05-21T22:56:26+00:00,13989,13.00000,31.70000,75.30000,,,,
2026-05-21T22:56:41+00:00,13990,11.00000,31.80000,75.30000,,,,
2026-05-21T22:57:11+00:00,13991,24.00000,31.80000,75.10000,,,,
2026-05-21T22:57:42+00:00,13992,20.00000,31.90000,74.90000,,,,
2026-05-21T22:58:11+00:00,13993,25.00000,31.90000,74.60000,,,,
2026-05-21T22:58:26+00:00,13994,11.00000,31.90000,74.40000,,,,
2026-05-21T22:58:56+00:00,13995,15.00000,31.80000,74.50000,,,,
2026-05-21T22:59:11+00:00,13996,14.00000,31.80000,74.60000,,,,
2026-05-21T22:59:41+00:00,13997,12.00000,31.80000,74.60000,,,,
2026-05-21T22:59:57+00:00,13998,12.00000,31.80000,74.80000,,,,
2026-05-21T23:00:26+00:00,13999,11.00000,31.70000,75.30000,,,,
2026-05-21T23:00:56+00:00,14000,17.00000,31.70000,75.30000,,,,
2026-05-21T23:01:26+00:00,14001,19.00000,31.80000,75.50000,,,,
2026-05-21T23:01:56+00:00,14002,13.00000,31.90000,76.10000,,,,
2026-05-21T23:02:11+00:00,14003,10.00000,31.90000,76.40000,,,,
2026-05-21T23:02:41+00:00,14004,12.00000,32.00000,75.50000,,,,
2026-05-21T23:02:56+00:00,14005,10.00000,32.00000,74.80000,,,,
2026-05-21T23:03:11+00:00,14006,13.00000,32.10000,75.20000,,,,
2026-05-21T23:03:41+00:00,14007,12.00000,32.10000,74.90000,,,,
2026-05-21T23:03:56+00:00,14008,27.00000,32.10000,74.50000,,,,
2026-05-21T23:04:11+00:00,14009,15.00000,32.20000,74.40000,,,,
2026-05-21T23:04:41+00:00,14010,18.00000,32.20000,74.20000,,,,
2026-05-21T23:05:11+00:00,14011,12.00000,32.20000,74.40000,,,,
2026-05-21T23:05:27+00:00,14012,17.00000,32.20000,74.70000,,,,
2026-05-21T23:05:58+00:00,14013,16.00000,32.30000,74.60000,,,,
2026-05-21T23:06:26+00:00,14014,11.00000,32.30000,75.20000,,,,
2026-05-21T23:06:44+00:00,14015,17.00000,32.30000,75.10000,,,,
2026-05-21T23:07:00+00:00,14016,12.00000,32.30000,75.80000,,,,
2026-05-21T23:07:26+00:00,14017,10.00000,32.30000,75.20000,,,,
2026-05-21T23:07:41+00:00,14018,24.00000,32.30000,75.20000,,,,
2026-05-21T23:07:57+00:00,14019,16.00000,32.20000,75.50000,,,,
2026-05-21T23:08:41+00:00,14020,11.00000,32.20000,75.30000,,,,
2026-05-21T23:08:56+00:00,14021,18.00000,32.20000,75.60000,,,,
2026-05-21T23:50:14+00:00,14022,25.00000,31.40000,78.20000,,,,
2026-05-21T23:50:29+00:00,14023,12.00000,31.40000,78.00000,,,,
2026-05-21T23:50:44+00:00,14024,14.00000,31.40000,78.10000,,,,
2026-05-21T23:51:00+00:00,14025,12.00000,31.40000,78.20000,,,,
2026-05-21T23:51:30+00:00,14026,17.00000,31.40000,78.50000,,,,
2026-05-21T23:51:59+00:00,14027,11.00000,31.40000,78.50000,,,,
2026-05-21T23:52:14+00:00,14028,16.00000,31.30000,78.60000,,,,
2026-05-21T23:52:30+00:00,14029,20.00000,31.30000,78.90000,,,,
2026-05-21T23:52:59+00:00,14030,12.00000,31.30000,78.70000,,,,
2026-05-21T23:53:29+00:00,14031,12.00000,31.30000,78.80000,,,,
2026-05-21T23:53:44+00:00,14032,15.00000,31.30000,78.80000,,,,
2026-05-21T23:54:14+00:00,14033,13.00000,31.30000,79.50000,,,,
2026-05-21T23:54:29+00:00,14034,12.00000,31.30000,79.50000,,,,
2026-05-21T23:54:59+00:00,14035,16.00000,31.30000,79.70000,,,,
2026-05-21T23:55:29+00:00,14036,18.00000,31.40000,79.70000,,,,
2026-05-21T23:55:44+00:00,14037,13.00000,31.50000,79.70000,,,,
2026-05-21T23:56:00+00:00,14038,18.00000,31.50000,78.70000,,,,
2026-05-21T23:56:29+00:00,14039,17.00000,31.50000,78.10000,,,,
2026-05-21T23:56:46+00:00,14040,12.00000,31.50000,78.30000,,,,
2026-05-21T23:57:14+00:00,14041,23.00000,31.50000,78.30000,,,,
2026-05-21T23:57:30+00:00,14042,12.00000,31.60000,78.00000,,,,
2026-05-21T23:58:00+00:00,14043,12.00000,31.60000,77.60000,,,,
2026-05-21T23:58:29+00:00,14044,16.00000,31.60000,77.10000,,,,
2026-05-21T23:59:00+00:00,14045,18.00000,31.60000,77.10000,,,,
2026-05-21T23:59:29+00:00,14046,26.00000,31.50000,77.30000,,,,
2026-05-21T23:59:45+00:00,14047,11.00000,31.50000,77.40000,,,,
2026-05-22T00:00:00+00:00,14048,12.00000,31.50000,77.40000,,,,
2026-05-22T00:00:29+00:00,14049,18.00000,31.40000,77.60000,,,,
2026-05-22T00:00:45+00:00,14050,20.00000,31.40000,77.30000,,,,
2026-05-22T00:01:15+00:00,14051,20.00000,31.30000,77.60000,,,,
2026-05-22T00:01:45+00:00,14052,11.00000,31.30000,77.60000,,,,
2026-05-22T00:02:15+00:00,14053,11.00000,31.30000,77.20000,,,,
2026-05-22T00:02:45+00:00,14054,11.00000,31.30000,77.60000,,,,
2026-05-22T00:03:00+00:00,14055,17.00000,31.20000,77.60000,,,,
2026-05-22T00:03:30+00:00,14056,12.00000,31.20000,78.00000,,,,
2026-05-22T00:03:46+00:00,14057,16.00000,31.20000,77.70000,,,,
2026-05-22T00:04:15+00:00,14058,11.00000,31.20000,77.70000,,,,
2026-05-22T00:04:30+00:00,14059,17.00000,31.20000,77.90000,,,,
2026-05-22T00:05:00+00:00,14060,17.00000,31.20000,77.80000,,,,
2026-05-22T00:05:15+00:00,14061,18.00000,31.10000,78.00000,,,,
2026-05-22T00:05:30+00:00,14062,13.00000,31.20000,77.90000,,,,
2026-05-22T00:06:00+00:00,14063,21.00000,31.10000,78.00000,,,,
2026-05-22T00:06:16+00:00,14064,20.00000,31.10000,77.80000,,,,
2026-05-22T00:06:45+00:00,14065,18.00000,31.10000,78.50000,,,,
2026-05-22T00:07:15+00:00,14066,19.00000,31.10000,79.00000,,,,
2026-05-22T00:07:45+00:00,14067,15.00000,31.20000,78.90000,,,,
2026-05-22T00:08:15+00:00,14068,14.00000,31.30000,78.30000,,,,
2026-05-22T00:08:45+00:00,14069,12.00000,31.40000,78.20000,,,,
2026-05-22T00:09:00+00:00,14070,12.00000,31.50000,78.00000,,,,
2026-05-22T00:09:30+00:00,14071,11.00000,31.60000,77.50000,,,,
2026-05-22T00:10:00+00:00,14072,15.00000,31.70000,77.80000,,,,
2026-05-22T00:10:15+00:00,14073,14.00000,31.80000,77.60000,,,,
2026-05-22T00:10:30+00:00,14074,18.00000,31.80000,77.30000,,,,
2026-05-22T00:11:01+00:00,14075,24.00000,31.90000,77.10000,,,,
2026-05-22T00:11:30+00:00,14076,13.00000,32.00000,77.00000,,,,
2026-05-22T00:12:00+00:00,14077,22.00000,32.10000,76.30000,,,,
2026-05-22T00:12:15+00:00,14078,11.00000,32.10000,76.30000,,,,
2026-05-22T00:12:45+00:00,14079,23.00000,32.20000,75.40000,,,,
2026-05-22T00:13:00+00:00,14080,13.00000,32.20000,75.40000,,,,
2026-05-22T00:13:30+00:00,14081,26.00000,32.20000,75.80000,,,,
2026-05-22T00:14:00+00:00,14082,12.00000,32.20000,75.80000,,,,
2026-05-22T00:14:15+00:00,14083,20.00000,32.30000,75.90000,,,,
2026-05-22T00:14:45+00:00,14084,12.00000,32.30000,76.20000,,,,
2026-05-22T00:15:00+00:00,14085,18.00000,32.30000,76.40000,,,,
2026-05-22T00:15:30+00:00,14086,11.00000,32.40000,76.20000,,,,
2026-05-22T00:15:45+00:00,14087,19.00000,32.40000,76.90000,,,,
2026-05-22T00:16:00+00:00,14088,21.00000,32.40000,77.00000,,,,
2026-05-22T00:16:30+00:00,14089,24.00000,32.50000,76.50000,,,,
2026-05-22T00:17:00+00:00,14090,18.00000,32.60000,75.90000,,,,
2026-05-22T00:17:30+00:00,14091,14.00000,32.60000,75.90000,,,,
2026-05-22T00:18:00+00:00,14092,17.00000,32.80000,76.10000,,,,
2026-05-22T00:18:30+00:00,14093,18.00000,32.90000,76.50000,,,,
2026-05-22T00:18:45+00:00,14094,22.00000,33.00000,76.10000,,,,
2026-05-22T00:19:15+00:00,14095,10.00000,33.10000,75.20000,,,,
2026-05-22T00:19:30+00:00,14096,17.00000,33.10000,75.10000,,,,
2026-05-22T00:20:00+00:00,14097,24.00000,33.10000,74.90000,,,,
2026-05-22T00:20:30+00:00,14098,25.00000,33.10000,75.40000,,,,
2026-05-22T00:21:00+00:00,14099,12.00000,33.10000,74.40000,,,,
2026-05-22T00:21:15+00:00,14100,17.00000,33.00000,74.10000,,,,
2026-05-22T00:21:45+00:00,14101,27.00000,32.90000,74.30000,,,,
2026-05-22T00:22:00+00:00,14102,18.00000,32.90000,74.70000,,,,
2026-05-22T00:22:15+00:00,14103,17.00000,32.80000,75.00000,,,,
2026-05-22T00:22:45+00:00,14104,12.00000,32.80000,75.10000,,,,
2026-05-22T00:23:00+00:00,14105,15.00000,32.70000,74.30000,,,,
2026-05-22T00:23:15+00:00,14106,19.00000,32.70000,73.70000,,,,
2026-05-22T00:23:30+00:00,14107,11.00000,32.60000,73.00000,,,,
2026-05-22T00:24:00+00:00,14108,11.00000,32.40000,74.00000,,,,
2026-05-22T00:24:30+00:00,14109,15.00000,32.30000,74.80000,,,,
2026-05-22T00:24:45+00:00,14110,19.00000,32.20000,74.80000,,,,
2026-05-22T00:25:15+00:00,14111,13.00000,32.20000,75.00000,,,,
2026-05-22T00:25:30+00:00,14112,17.00000,32.10000,75.10000,,,,
2026-05-22T00:26:00+00:00,14113,27.00000,32.10000,75.00000,,,,
2026-05-22T00:26:15+00:00,14114,24.00000,32.00000,75.60000,,,,
2026-05-22T00:26:30+00:00,14115,23.00000,31.90000,75.90000,,,,
2026-05-22T00:27:00+00:00,14116,14.00000,31.90000,76.10000,,,,
2026-05-22T00:27:15+00:00,14117,18.00000,31.90000,76.40000,,,,
2026-05-22T00:27:45+00:00,14118,27.00000,31.80000,75.80000,,,,
2026-05-22T00:28:15+00:00,14119,19.00000,31.80000,74.80000,,,,
2026-05-22T00:28:45+00:00,14120,11.00000,31.70000,75.30000,,,,
2026-05-22T00:29:00+00:00,14121,24.00000,31.70000,74.70000,,,,
2026-05-22T00:29:15+00:00,14122,21.00000,31.60000,76.20000,,,,
2026-05-22T00:29:45+00:00,14123,24.00000,31.60000,75.80000,,,,
2026-05-22T00:30:00+00:00,14124,12.00000,31.60000,76.10000,,,,
2026-05-22T00:30:30+00:00,14125,13.00000,31.60000,76.20000,,,,
2026-05-22T00:31:00+00:00,14126,18.00000,31.60000,76.70000,,,,
2026-05-22T00:31:30+00:00,14127,27.00000,31.60000,76.50000,,,,
2026-05-22T00:32:00+00:00,14128,18.00000,31.60000,77.30000,,,,
2026-05-22T00:32:15+00:00,14129,15.00000,31.50000,76.80000,,,,
2026-05-22T00:32:45+00:00,14130,24.00000,31.50000,77.00000,,,,
2026-05-22T00:33:00+00:00,14131,12.00000,31.50000,77.10000,,,,
2026-05-22T00:33:15+00:00,14132,23.00000,31.50000,77.40000,,,,
2026-05-22T00:33:30+00:00,14133,17.00000,31.50000,77.40000,,,,
2026-05-22T00:34:00+00:00,14134,11.00000,31.50000,78.00000,,,,
2026-05-22T00:34:16+00:00,14135,20.00000,31.50000,78.30000,,,,
2026-05-22T00:34:45+00:00,14136,13.00000,31.60000,78.60000,,,,
2026-05-22T00:35:15+00:00,14137,19.00000,31.70000,78.20000,,,,
2026-05-22T00:35:45+00:00,14138,18.00000,31.80000,78.20000,,,,
2026-05-22T00:36:00+00:00,14139,15.00000,31.80000,78.30000,,,,
2026-05-22T00:36:15+00:00,14140,12.00000,31.90000,78.60000,,,,
2026-05-22T00:36:33+00:00,14141,11.00000,32.00000,78.50000,,,,
2026-05-22T00:37:00+00:00,14142,15.00000,32.10000,78.30000,,,,
2026-05-22T00:37:15+00:00,14143,11.00000,32.10000,77.80000,,,,
2026-05-22T00:37:30+00:00,14144,10.00000,32.20000,77.10000,,,,
2026-05-22T00:37:47+00:00,14145,11.00000,32.20000,76.90000,,,,
2026-05-22T00:38:15+00:00,14146,27.00000,32.30000,76.60000,,,,
2026-05-22T00:38:30+00:00,14147,13.00000,32.40000,76.00000,,,,
2026-05-22T00:39:00+00:00,14148,11.00000,32.50000,75.90000,,,,
2026-05-22T00:39:30+00:00,14149,17.00000,32.50000,75.80000,,,,
2026-05-22T00:40:00+00:00,14150,17.00000,32.40000,76.10000,,,,
2026-05-22T00:40:15+00:00,14151,17.00000,32.30000,75.90000,,,,
2026-05-22T00:40:30+00:00,14152,12.00000,32.30000,75.80000,,,,
2026-05-22T00:41:00+00:00,14153,13.00000,32.20000,75.00000,,,,
2026-05-22T00:41:15+00:00,14154,23.00000,32.10000,76.00000,,,,
2026-05-22T00:41:45+00:00,14155,16.00000,32.10000,76.50000,,,,
2026-05-22T00:42:15+00:00,14156,19.00000,32.10000,76.10000,,,,
2026-05-22T00:42:45+00:00,14157,16.00000,32.10000,75.70000,,,,
2026-05-22T00:43:15+00:00,14158,26.00000,32.00000,76.10000,,,,
2026-05-22T00:43:45+00:00,14159,18.00000,31.90000,75.50000,,,,
2026-05-22T00:44:15+00:00,14160,11.00000,31.90000,76.20000,,,,
2026-05-22T00:44:46+00:00,14161,12.00000,31.80000,76.20000,,,,
2026-05-22T00:45:15+00:00,14162,11.00000,31.80000,76.80000,,,,
2026-05-22T00:45:45+00:00,14163,15.00000,31.80000,77.10000,,,,
2026-05-22T00:46:00+00:00,14164,15.00000,31.70000,77.30000,,,,
2026-05-22T00:46:30+00:00,14165,17.00000,31.70000,78.00000,,,,
2026-05-22T00:46:45+00:00,14166,17.00000,31.70000,78.20000,,,,
2026-05-22T00:47:15+00:00,14167,12.00000,31.70000,78.10000,,,,
2026-05-22T00:47:30+00:00,14168,11.00000,31.70000,78.30000,,,,
2026-05-22T00:48:00+00:00,14169,21.00000,31.80000,78.00000,,,,
2026-05-22T00:48:15+00:00,14170,14.00000,31.80000,78.00000,,,,
2026-05-22T00:48:30+00:00,14171,13.00000,31.90000,77.40000,,,,
2026-05-22T00:48:46+00:00,14172,17.00000,32.00000,77.40000,,,,
2026-05-22T00:49:16+00:00,14173,27.00000,32.00000,77.50000,,,,
2026-05-22T00:49:45+00:00,14174,27.00000,32.10000,77.00000,,,,
2026-05-22T00:50:00+00:00,14175,17.00000,32.10000,76.40000,,,,
2026-05-22T00:50:15+00:00,14176,12.00000,32.00000,76.70000,,,,
2026-05-22T00:50:45+00:00,14177,18.00000,32.00000,76.80000,,,,
2026-05-22T00:51:00+00:00,14178,20.00000,31.90000,76.70000,,,,
2026-05-22T00:51:30+00:00,14179,27.00000,31.90000,77.00000,,,,
2026-05-22T00:52:00+00:00,14180,12.00000,31.90000,76.80000,,,,
2026-05-22T00:52:15+00:00,14181,17.00000,31.80000,77.10000,,,,
2026-05-22T00:52:45+00:00,14182,12.00000,31.80000,78.30000,,,,
2026-05-22T00:53:01+00:00,14183,17.00000,31.80000,78.10000,,,,
2026-05-22T00:53:31+00:00,14184,11.00000,31.90000,79.10000,,,,
2026-05-22T00:54:01+00:00,14185,11.00000,31.90000,78.90000,,,,
2026-05-22T00:54:30+00:00,14186,12.00000,32.00000,78.70000,,,,
2026-05-22T00:54:45+00:00,14187,12.00000,32.00000,78.40000,,,,
2026-05-22T00:55:01+00:00,14188,15.00000,32.10000,78.00000,,,,
2026-05-22T00:55:16+00:00,14189,12.00000,32.10000,78.00000,,,,
2026-05-22T00:55:46+00:00,14190,20.00000,32.20000,77.60000,,,,
2026-05-22T00:56:16+00:00,14191,24.00000,32.30000,77.10000,,,,
2026-05-22T00:56:48+00:00,14192,27.00000,32.30000,77.20000,,,,
2026-05-22T00:57:17+00:00,14193,17.00000,32.40000,75.60000,,,,
2026-05-22T00:57:46+00:00,14194,12.00000,32.50000,75.40000,,,,
2026-05-22T00:58:03+00:00,14195,25.00000,32.50000,74.70000,,,,
2026-05-22T00:58:31+00:00,14196,18.00000,32.60000,74.30000,,,,
2026-05-22T00:59:01+00:00,14197,12.00000,32.60000,74.00000,,,,
2026-05-22T00:59:16+00:00,14198,19.00000,32.60000,73.40000,,,,
2026-05-22T00:59:46+00:00,14199,18.00000,32.60000,73.20000,,,,
2026-05-22T01:00:01+00:00,14200,12.00000,32.70000,73.00000,,,,
2026-05-22T01:00:17+00:00,14201,15.00000,32.70000,72.90000,,,,
2026-05-22T01:00:46+00:00,14202,17.00000,32.70000,73.20000,,,,
2026-05-22T01:01:03+00:00,14203,12.00000,32.70000,73.40000,,,,
2026-05-22T01:01:32+00:00,14204,10.00000,32.80000,73.50000,,,,
2026-05-22T01:02:01+00:00,14205,20.00000,32.80000,74.00000,,,,
2026-05-22T01:02:16+00:00,14206,13.00000,32.80000,73.40000,,,,
2026-05-22T01:02:47+00:00,14207,26.00000,32.90000,72.90000,,,,
2026-05-22T01:03:16+00:00,14208,12.00000,32.80000,72.90000,,,,
2026-05-22T01:03:46+00:00,14209,12.00000,32.80000,72.60000,,,,
2026-05-22T01:04:01+00:00,14210,18.00000,32.80000,72.40000,,,,
2026-05-22T01:04:31+00:00,14211,20.00000,32.70000,71.60000,,,,
2026-05-22T01:05:01+00:00,14212,18.00000,32.80000,71.50000,,,,
2026-05-22T01:05:16+00:00,14213,18.00000,32.80000,71.60000,,,,
2026-05-22T01:05:46+00:00,14214,20.00000,32.80000,72.60000,,,,
2026-05-22T01:06:02+00:00,14215,17.00000,32.80000,72.50000,,,,
2026-05-22T01:06:31+00:00,14216,10.00000,32.80000,72.60000,,,,
2026-05-22T01:06:46+00:00,14217,18.00000,32.70000,71.50000,,,,
2026-05-22T01:07:16+00:00,14218,10.00000,32.60000,72.30000,,,,
2026-05-22T01:07:34+00:00,14219,13.00000,32.50000,72.30000,,,,
2026-05-22T01:08:01+00:00,14220,18.00000,32.40000,73.60000,,,,
2026-05-22T01:08:17+00:00,14221,14.00000,32.40000,73.70000,,,,
2026-05-22T01:08:46+00:00,14222,16.00000,32.30000,73.80000,,,,
2026-05-22T01:09:16+00:00,14223,12.00000,32.20000,73.70000,,,,
2026-05-22T01:09:32+00:00,14224,22.00000,32.20000,74.10000,,,,
2026-05-22T01:10:03+00:00,14225,12.00000,32.20000,73.90000,,,,
2026-05-22T01:10:31+00:00,14226,22.00000,32.10000,74.60000,,,,
2026-05-22T01:11:01+00:00,14227,16.00000,32.10000,73.50000,,,,
2026-05-22T01:11:16+00:00,14228,12.00000,32.00000,73.60000,,,,
2026-05-22T01:11:46+00:00,14229,16.00000,32.00000,74.70000,,,,
2026-05-22T01:12:01+00:00,14230,18.00000,32.00000,74.50000,,,,
2026-05-22T01:12:31+00:00,14231,20.00000,32.00000,74.10000,,,,
2026-05-22T01:12:46+00:00,14232,11.00000,31.90000,74.50000,,,,
2026-05-22T01:13:16+00:00,14233,13.00000,31.90000,75.40000,,,,
2026-05-22T01:13:31+00:00,14234,18.00000,31.90000,75.00000,,,,
2026-05-22T01:14:01+00:00,14235,18.00000,31.90000,75.40000,,,,
2026-05-22T01:14:16+00:00,14236,20.00000,31.90000,76.30000,,,,
2026-05-22T01:14:46+00:00,14237,18.00000,31.90000,76.30000,,,,
2026-05-22T01:15:01+00:00,14238,12.00000,31.90000,75.80000,,,,
2026-05-22T01:15:31+00:00,14239,14.00000,31.90000,76.30000,,,,
2026-05-22T01:15:46+00:00,14240,12.00000,32.00000,76.10000,,,,
2026-05-22T01:16:01+00:00,14241,11.00000,31.90000,75.70000,,,,
2026-05-22T01:16:31+00:00,14242,14.00000,31.90000,75.30000,,,,
2026-05-22T01:17:01+00:00,14243,17.00000,31.90000,74.90000,,,,
2026-05-22T01:17:31+00:00,14244,17.00000,32.00000,75.30000,,,,
2026-05-22T01:18:01+00:00,14245,13.00000,32.00000,73.70000,,,,
2026-05-22T01:18:32+00:00,14246,11.00000,32.00000,72.80000,,,,
2026-05-22T01:19:01+00:00,14247,17.00000,32.00000,72.00000,,,,
2026-05-22T01:19:31+00:00,14248,12.00000,32.00000,72.50000,,,,
2026-05-22T01:20:01+00:00,14249,26.00000,32.00000,73.70000,,,,
2026-05-22T01:20:16+00:00,14250,17.00000,32.00000,73.40000,,,,
2026-05-22T01:20:32+00:00,14251,16.00000,32.00000,75.10000,,,,
2026-05-22T01:20:47+00:00,14252,20.00000,32.00000,75.70000,,,,
2026-05-22T01:21:17+00:00,14253,14.00000,32.00000,76.70000,,,,
2026-05-22T01:21:48+00:00,14254,17.00000,32.10000,76.40000,,,,
2026-05-22T01:22:16+00:00,14255,26.00000,32.20000,75.50000,,,,
2026-05-22T01:22:46+00:00,14256,11.00000,32.20000,74.60000,,,,
2026-05-22T01:23:16+00:00,14257,12.00000,32.20000,73.70000,,,,
2026-05-22T01:23:47+00:00,14258,23.00000,32.10000,72.60000,,,,
2026-05-22T01:24:18+00:00,14259,19.00000,32.10000,72.60000,,,,
2026-05-22T01:24:46+00:00,14260,17.00000,32.10000,73.40000,,,,
2026-05-22T01:25:02+00:00,14261,14.00000,32.20000,73.30000,,,,
2026-05-22T01:25:32+00:00,14262,18.00000,32.10000,73.60000,,,,
2026-05-22T01:25:49+00:00,14263,20.00000,32.10000,74.40000,,,,
2026-05-22T01:26:16+00:00,14264,20.00000,32.10000,74.90000,,,,
2026-05-22T01:26:31+00:00,14265,22.00000,32.10000,75.00000,,,,
2026-05-22T01:27:01+00:00,14266,12.00000,32.10000,74.30000,,,,
2026-05-22T01:27:17+00:00,14267,11.00000,32.10000,74.00000,,,,
2026-05-22T01:27:46+00:00,14268,18.00000,32.00000,73.30000,,,,
2026-05-22T01:28:01+00:00,14269,16.00000,32.00000,73.30000,,,,
2026-05-22T01:28:31+00:00,14270,12.00000,32.00000,72.60000,,,,
2026-05-22T01:28:47+00:00,14271,16.00000,32.00000,72.40000,,,,
2026-05-22T01:29:16+00:00,14272,18.00000,32.00000,72.20000,,,,
2026-05-22T01:29:31+00:00,14273,24.00000,32.00000,72.40000,,,,
2026-05-22T01:29:46+00:00,14274,17.00000,32.00000,72.90000,,,,
2026-05-22T01:30:19+00:00,14275,27.00000,32.00000,73.30000,,,,
2026-05-22T01:30:47+00:00,14276,12.00000,32.00000,74.00000,,,,
2026-05-22T01:31:16+00:00,14277,26.00000,32.00000,73.40000,,,,
2026-05-22T01:31:46+00:00,14278,10.00000,32.00000,73.50000,,,,
2026-05-22T01:32:19+00:00,14279,12.00000,32.00000,73.00000,,,,
2026-05-22T01:32:46+00:00,14280,16.00000,32.00000,73.70000,,,,
2026-05-22T01:33:16+00:00,14281,15.00000,32.10000,74.10000,,,,
2026-05-22T01:33:46+00:00,14282,16.00000,32.10000,72.40000,,,,
2026-05-22T01:34:16+00:00,14283,17.00000,32.10000,72.90000,,,,
2026-05-22T01:34:46+00:00,14284,23.00000,32.10000,74.10000,,,,
2026-05-22T01:35:04+00:00,14285,22.00000,32.10000,75.30000,,,,
2026-05-22T01:35:32+00:00,14286,16.00000,32.20000,75.20000,,,,
2026-05-22T01:36:01+00:00,14287,12.00000,32.20000,74.90000,,,,
2026-05-22T01:36:16+00:00,14288,24.00000,32.20000,74.70000,,,,
2026-05-22T01:36:31+00:00,14289,16.00000,32.20000,73.80000,,,,
2026-05-22T01:37:01+00:00,14290,20.00000,32.20000,73.70000,,,,
2026-05-22T01:37:31+00:00,14291,13.00000,32.20000,73.20000,,,,
2026-05-22T01:38:01+00:00,14292,16.00000,32.20000,72.50000,,,,
2026-05-22T01:38:17+00:00,14293,27.00000,32.20000,71.60000,,,,
2026-05-22T01:38:46+00:00,14294,12.00000,32.20000,70.90000,,,,
2026-05-22T01:39:02+00:00,14295,11.00000,32.20000,70.90000,,,,
2026-05-22T01:39:18+00:00,14296,22.00000,32.10000,71.50000,,,,
2026-05-22T01:39:46+00:00,14297,20.00000,32.10000,71.40000,,,,
2026-05-22T01:40:01+00:00,14298,16.00000,32.10000,71.40000,,,,
2026-05-22T01:40:16+00:00,14299,24.00000,32.10000,71.20000,,,,
2026-05-22T01:40:46+00:00,14300,13.00000,32.00000,71.00000,,,,
2026-05-22T01:41:01+00:00,14301,14.00000,32.00000,70.80000,,,,
2026-05-22T01:41:31+00:00,14302,18.00000,32.00000,71.10000,,,,
2026-05-22T01:42:01+00:00,14303,12.00000,32.00000,70.90000,,,,
2026-05-22T01:42:16+00:00,14304,11.00000,32.10000,70.70000,,,,
2026-05-22T01:42:32+00:00,14305,13.00000,32.10000,70.70000,,,,
2026-05-22T01:43:01+00:00,14306,27.00000,32.00000,71.10000,,,,
2026-05-22T01:43:16+00:00,14307,21.00000,32.10000,70.80000,,,,
2026-05-22T01:43:47+00:00,14308,14.00000,32.10000,71.00000,,,,
2026-05-22T01:44:16+00:00,14309,27.00000,32.10000,71.90000,,,,
2026-05-22T01:44:47+00:00,14310,15.00000,32.10000,72.50000,,,,
2026-05-22T01:45:07+00:00,14311,18.00000,32.10000,72.80000,,,,
2026-05-22T01:45:32+00:00,14312,25.00000,32.20000,73.90000,,,,
2026-05-22T01:45:48+00:00,14313,13.00000,32.20000,73.10000,,,,
2026-05-22T01:46:17+00:00,14314,17.00000,32.30000,72.90000,,,,
2026-05-22T01:46:46+00:00,14315,13.00000,32.30000,73.90000,,,,
2026-05-22T01:47:05+00:00,14316,17.00000,32.30000,72.90000,,,,
2026-05-22T01:47:32+00:00,14317,17.00000,32.40000,73.30000,,,,
2026-05-22T01:48:02+00:00,14318,12.00000,32.30000,73.70000,,,,
2026-05-22T01:48:19+00:00,14319,22.00000,32.40000,74.30000,,,,
2026-05-22T01:48:48+00:00,14320,24.00000,32.40000,74.30000,,,,
2026-05-22T01:49:16+00:00,14321,15.00000,32.40000,75.10000,,,,
2026-05-22T01:49:31+00:00,14322,12.00000,32.50000,73.60000,,,,
2026-05-22T01:49:47+00:00,14323,15.00000,32.50000,73.40000,,,,
2026-05-22T01:50:16+00:00,14324,18.00000,32.50000,74.10000,,,,
2026-05-22T01:50:46+00:00,14325,14.00000,32.50000,74.50000,,,,
2026-05-22T01:51:17+00:00,14326,17.00000,32.60000,74.50000,,,,
2026-05-22T01:52:01+00:00,14327,15.00000,32.60000,74.20000,,,,
2026-05-22T01:52:16+00:00,14328,18.00000,32.60000,74.90000,,,,
2026-05-22T01:52:32+00:00,14329,11.00000,32.60000,75.00000,,,,
